FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY,DEP_DELAY,CANCELLED,DIVERTED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,CRS_DEP_TIME,CANCELLATION_REASON,Route,Month,Year,Day_Of_Week,Is_Weekend,Season,Delay_Category,Is_Delayed,CRS_DEP_HOUR,Time_Of_Day,Total_Cause_Delay,Dominant_Delay_Cause,Origin_Flight_Volume
2023-01-06 01:00:00,AA,DFW,LAX,114,95,0,0,,81,34,0,9,19,1490,Not Cancelled / Unknown,DFW → LAX,1,2023,Friday,False,Winter,Major Delay,True,14,Afternoon,143,CARRIER_DELAY,395
2023-01-06 02:00:00,NK,DFW,SEA,-19,29,0,0,B,39,44,62,9,49,1465,Weather,DFW → SEA,1,2023,Friday,False,Winter,Early/On-time,False,14,Afternoon,203,NAS_DELAY,395
2023-01-06 03:00:00,B6,SFO,ATL,-40,25,0,0,C,10,37,78,9,38,441,NAS,SFO → ATL,1,2023,Friday,False,Winter,Early/On-time,False,4,Night,172,NAS_DELAY,367
2023-01-06 04:00:00,UA,JFK,SFO,23,101,0,0,B,41,25,28,6,59,1949,Weather,JFK → SFO,1,2023,Friday,False,Winter,Moderate Delay,True,19,Evening,159,LATE_AIRCRAFT_DELAY,384
2023-01-06 05:00:00,WN,JFK,DEN,66,-97,0,0,C,3,10,65,7,90,1572,NAS,JFK → DEN,1,2023,Friday,False,Winter,Major Delay,True,15,Afternoon,175,LATE_AIRCRAFT_DELAY,384
2023-01-06 06:00:00,NK,ATL,SEA,-27,3,0,0,,24,35,74,8,38,558,Not Cancelled / Unknown,ATL → SEA,1,2023,Friday,False,Winter,Early/On-time,False,5,Night,179,NAS_DELAY,347
2023-01-06 07:00:00,UA,LAX,SFO,16,62,0,0,A,35,34,52,4,70,942,Carrier,LAX → SFO,1,2023,Friday,False,Winter,Moderate Delay,True,9,Morning,195,LATE_AIRCRAFT_DELAY,380
2023-01-06 08:00:00,UA,ATL,SEA,76,51,0,0,,63,3,18,8,32,1257,Not Cancelled / Unknown,ATL → SEA,1,2023,Friday,False,Winter,Major Delay,True,12,Afternoon,124,CARRIER_DELAY,347
2023-01-06 09:00:00,AA,ORD,SFO,-58,114,0,0,A,43,2,65,8,28,792,Carrier,ORD → SFO,1,2023,Friday,False,Winter,Early/On-time,False,7,Morning,146,NAS_DELAY,401
2023-01-06 10:00:00,UA,DFW,SEA,25,16,0,0,B,39,44,51,6,73,2173,Weather,DFW → SEA,1,2023,Friday,False,Winter,Moderate Delay,True,21,Evening,213,LATE_AIRCRAFT_DELAY,395
2023-01-06 11:00:00,B6,SEA,DEN,-9,-5,0,0,A,44,46,30,1,9,689,Carrier,SEA → DEN,1,2023,Friday,False,Winter,Early/On-time,False,6,Morning,130,WEATHER_DELAY,352
2023-01-06 12:00:00,NK,DEN,ATL,20,-1,0,0,D,7,11,59,7,75,476,Security,DEN → ATL,1,2023,Friday,False,Winter,Moderate Delay,True,4,Night,159,LATE_AIRCRAFT_DELAY,374
2023-01-06 13:00:00,UA,DFW,SEA,46,24,0,0,A,84,31,67,4,66,684,Carrier,DFW → SEA,1,2023,Friday,False,Winter,Moderate Delay,True,6,Morning,252,CARRIER_DELAY,395
2023-01-06 14:00:00,AA,DFW,SEA,24,76,0,0,C,34,46,29,7,2,1143,NAS,DFW → SEA,1,2023,Friday,False,Winter,Moderate Delay,True,11,Morning,118,WEATHER_DELAY,395
2023-01-06 15:00:00,B6,ATL,ORD,-30,77,0,0,B,43,25,12,1,76,541,Weather,ATL → ORD,1,2023,Friday,False,Winter,Early/On-time,False,5,Night,157,LATE_AIRCRAFT_DELAY,347
2023-01-06 16:00:00,DL,DEN,LAX,-7,9,0,0,A,17,42,14,6,30,178,Carrier,DEN → LAX,1,2023,Friday,False,Winter,Early/On-time,False,1,Night,109,WEATHER_DELAY,374
2023-01-06 17:00:00,NK,DEN,DEN,79,22,0,0,D,46,42,19,4,26,747,Security,DEN → DEN,1,2023,Friday,False,Winter,Major Delay,True,7,Morning,137,CARRIER_DELAY,374
2023-01-06 18:00:00,UA,DEN,SFO,29,-12,0,0,A,24,12,33,3,69,2349,Carrier,DEN → SFO,1,2023,Friday,False,Winter,Moderate Delay,True,23,Evening,141,LATE_AIRCRAFT_DELAY,374
2023-01-06 19:00:00,AA,ATL,DEN,52,-8,0,0,A,40,43,19,9,26,1475,Carrier,ATL → DEN,1,2023,Friday,False,Winter,Moderate Delay,True,14,Afternoon,137,WEATHER_DELAY,347
2023-01-06 20:00:00,DL,DFW,JFK,26,53,0,0,B,4,37,49,5,98,1847,Weather,DFW → JFK,1,2023,Friday,False,Winter,Moderate Delay,True,18,Evening,193,LATE_AIRCRAFT_DELAY,395
2023-01-06 21:00:00,DL,ATL,SFO,51,76,0,0,C,63,28,26,4,8,1145,NAS,ATL → SFO,1,2023,Friday,False,Winter,Moderate Delay,True,11,Morning,129,CARRIER_DELAY,347
2023-01-06 22:00:00,WN,JFK,DEN,-2,-15,0,0,C,61,54,29,5,5,2104,NAS,JFK → DEN,1,2023,Friday,False,Winter,Early/On-time,False,21,Evening,154,CARRIER_DELAY,384
2023-01-06 23:00:00,B6,JFK,ATL,-19,21,0,0,A,71,51,55,8,5,1023,Carrier,JFK → ATL,1,2023,Friday,False,Winter,Early/On-time,False,10,Morning,190,CARRIER_DELAY,384
2023-01-07 00:00:00,UA,ATL,SFO,49,2,0,0,A,86,50,64,0,25,1162,Carrier,ATL → SFO,1,2023,Saturday,True,Winter,Moderate Delay,True,11,Morning,225,CARRIER_DELAY,347
2023-01-07 01:00:00,AA,DEN,SFO,65,46,0,0,B,2,18,54,0,42,1222,Weather,DEN → SFO,1,2023,Saturday,True,Winter,Major Delay,True,12,Afternoon,116,NAS_DELAY,374
2023-01-07 02:00:00,WN,SFO,DEN,-26,-3,0,0,B,36,58,23,5,18,1808,Weather,SFO → DEN,1,2023,Saturday,True,Winter,Early/On-time,False,18,Evening,140,WEATHER_DELAY,367
2023-01-07 03:00:00,B6,DFW,SFO,-10,-65,0,0,,40,34,24,1,15,1384,Not Cancelled / Unknown,DFW → SFO,1,2023,Saturday,True,Winter,Early/On-time,False,13,Afternoon,114,CARRIER_DELAY,395
2023-01-07 04:00:00,WN,ATL,ORD,7,52,0,0,D,19,47,52,7,22,409,Security,ATL → ORD,1,2023,Saturday,True,Winter,Minor Delay,False,4,Night,147,NAS_DELAY,347
2023-01-07 05:00:00,NK,ATL,LAX,87,0,0,0,C,66,40,75,6,74,645,NAS,ATL → LAX,1,2023,Saturday,True,Winter,Major Delay,True,6,Morning,261,NAS_DELAY,347
2023-01-07 06:00:00,B6,ATL,SFO,40,4,1,0,B,86,58,10,5,79,1551,Weather,ATL → SFO,1,2023,Saturday,True,Winter,Moderate Delay,True,15,Afternoon,238,CARRIER_DELAY,347
2023-01-07 07:00:00,B6,SFO,LAX,-44,29,0,0,C,39,26,59,3,28,1638,NAS,SFO → LAX,1,2023,Saturday,True,Winter,Early/On-time,False,16,Afternoon,155,NAS_DELAY,367
2023-01-07 08:00:00,UA,SFO,DEN,10,26,0,0,,84,45,76,8,37,1266,Not Cancelled / Unknown,SFO → DEN,1,2023,Saturday,True,Winter,Minor Delay,False,12,Afternoon,250,CARRIER_DELAY,367
2023-01-07 09:00:00,B6,ORD,SEA,3,30,0,0,C,76,59,46,6,58,1113,NAS,ORD → SEA,1,2023,Saturday,True,Winter,Minor Delay,False,11,Morning,245,CARRIER_DELAY,401
2023-01-07 10:00:00,WN,JFK,DFW,-37,-53,0,0,D,7,30,24,6,47,61,Security,JFK → DFW,1,2023,Saturday,True,Winter,Early/On-time,False,0,Night,114,LATE_AIRCRAFT_DELAY,384
2023-01-07 11:00:00,B6,SEA,DFW,10,34,0,0,C,4,2,24,4,19,1235,NAS,SEA → DFW,1,2023,Saturday,True,Winter,Minor Delay,False,12,Afternoon,53,NAS_DELAY,352
2023-01-07 12:00:00,UA,DEN,SEA,1,-64,0,0,C,24,34,16,0,20,247,NAS,DEN → SEA,1,2023,Saturday,True,Winter,Minor Delay,False,2,Night,94,WEATHER_DELAY,374
2023-01-07 13:00:00,UA,LAX,SEA,-1,42,0,0,B,38,23,11,1,27,1727,Weather,LAX → SEA,1,2023,Saturday,True,Winter,Early/On-time,False,17,Afternoon,100,CARRIER_DELAY,380
2023-01-07 14:00:00,NK,SFO,SEA,-3,56,0,0,C,36,51,51,7,49,496,NAS,SFO → SEA,1,2023,Saturday,True,Winter,Early/On-time,False,4,Night,194,WEATHER_DELAY,367
2023-01-07 15:00:00,WN,SEA,ATL,81,-42,0,0,A,4,6,10,4,32,2103,Carrier,SEA → ATL,1,2023,Saturday,True,Winter,Major Delay,True,21,Evening,56,LATE_AIRCRAFT_DELAY,352
2023-01-07 16:00:00,DL,SFO,DFW,-1,25,0,0,D,7,50,9,1,39,458,Security,SFO → DFW,1,2023,Saturday,True,Winter,Early/On-time,False,4,Night,106,WEATHER_DELAY,367
2023-01-07 17:00:00,DL,DEN,SEA,17,54,0,0,,3,55,59,4,89,1566,Not Cancelled / Unknown,DEN → SEA,1,2023,Saturday,True,Winter,Moderate Delay,True,15,Afternoon,210,LATE_AIRCRAFT_DELAY,374
2023-01-07 18:00:00,B6,LAX,ATL,12,-5,0,1,,40,34,53,7,53,1412,Not Cancelled / Unknown,LAX → ATL,1,2023,Saturday,True,Winter,Minor Delay,False,14,Afternoon,187,NAS_DELAY,380
2023-01-07 19:00:00,NK,ORD,JFK,-7,38,0,0,B,59,20,79,3,9,1733,Weather,ORD → JFK,1,2023,Saturday,True,Winter,Early/On-time,False,17,Afternoon,170,NAS_DELAY,401
2023-01-07 20:00:00,AA,ATL,SFO,18,-99,0,0,A,53,0,62,2,33,1104,Carrier,ATL → SFO,1,2023,Saturday,True,Winter,Moderate Delay,True,11,Morning,150,NAS_DELAY,347
2023-01-07 21:00:00,B6,ORD,ATL,17,55,0,0,A,21,43,19,4,72,2039,Carrier,ORD → ATL,1,2023,Saturday,True,Winter,Moderate Delay,True,20,Evening,159,LATE_AIRCRAFT_DELAY,401
2023-01-07 22:00:00,NK,SFO,DFW,18,13,0,0,C,77,52,4,6,35,791,NAS,SFO → DFW,1,2023,Saturday,True,Winter,Moderate Delay,True,7,Morning,174,CARRIER_DELAY,367
2023-01-07 23:00:00,WN,ORD,DEN,-23,1,0,0,,18,5,40,1,74,1307,Not Cancelled / Unknown,ORD → DEN,1,2023,Saturday,True,Winter,Early/On-time,False,13,Afternoon,138,LATE_AIRCRAFT_DELAY,401
2023-01-08 00:00:00,WN,SEA,JFK,5,51,0,0,C,76,38,62,0,73,1724,NAS,SEA → JFK,1,2023,Sunday,True,Winter,Minor Delay,False,17,Afternoon,249,CARRIER_DELAY,352
2023-01-08 01:00:00,WN,DFW,DFW,49,81,0,0,A,67,33,55,4,6,1574,Carrier,DFW → DFW,1,2023,Sunday,True,Winter,Moderate Delay,True,15,Afternoon,165,CARRIER_DELAY,395
2023-01-08 02:00:00,WN,SFO,SFO,6,31,1,0,,32,17,31,6,15,594,Not Cancelled / Unknown,SFO → SFO,1,2023,Sunday,True,Winter,Minor Delay,False,5,Night,101,CARRIER_DELAY,367
2023-01-08 03:00:00,WN,SFO,ATL,22,76,0,0,,21,24,26,7,50,941,Not Cancelled / Unknown,SFO → ATL,1,2023,Sunday,True,Winter,Moderate Delay,True,9,Morning,128,LATE_AIRCRAFT_DELAY,367
2023-01-08 04:00:00,NK,SEA,ORD,22,-50,0,0,B,64,14,67,7,89,1199,Weather,SEA → ORD,1,2023,Sunday,True,Winter,Moderate Delay,True,11,Morning,241,LATE_AIRCRAFT_DELAY,352
2023-01-08 05:00:00,NK,JFK,LAX,33,38,0,0,C,10,46,47,9,95,2036,NAS,JFK → LAX,1,2023,Sunday,True,Winter,Moderate Delay,True,20,Evening,207,LATE_AIRCRAFT_DELAY,384
2023-01-08 06:00:00,UA,LAX,SFO,40,6,0,0,D,15,31,6,8,60,1813,Security,LAX → SFO,1,2023,Sunday,True,Winter,Moderate Delay,True,18,Evening,120,LATE_AIRCRAFT_DELAY,380
2023-01-08 07:00:00,DL,ATL,DFW,7,-19,0,0,C,67,41,45,0,30,271,NAS,ATL → DFW,1,2023,Sunday,True,Winter,Minor Delay,False,2,Night,183,CARRIER_DELAY,347
2023-01-08 08:00:00,WN,SEA,SEA,-26,-65,1,0,,43,48,77,6,31,1284,Not Cancelled / Unknown,SEA → SEA,1,2023,Sunday,True,Winter,Early/On-time,False,12,Afternoon,205,NAS_DELAY,352
2023-01-08 09:00:00,AA,LAX,ATL,-39,36,0,0,A,87,49,17,9,44,395,Carrier,LAX → ATL,1,2023,Sunday,True,Winter,Early/On-time,False,3,Night,206,CARRIER_DELAY,380
2023-01-08 10:00:00,NK,DEN,SEA,60,47,1,0,C,8,17,37,7,75,153,NAS,DEN → SEA,1,2023,Sunday,True,Winter,Moderate Delay,True,1,Night,144,LATE_AIRCRAFT_DELAY,374
2023-01-08 11:00:00,AA,LAX,SEA,49,65,0,0,C,71,30,64,5,26,1090,NAS,LAX → SEA,1,2023,Sunday,True,Winter,Moderate Delay,True,10,Morning,196,CARRIER_DELAY,380
2023-01-08 12:00:00,AA,DEN,SEA,44,59,0,0,,77,28,16,9,21,1722,Not Cancelled / Unknown,DEN → SEA,1,2023,Sunday,True,Winter,Moderate Delay,True,17,Afternoon,151,CARRIER_DELAY,374
2023-01-08 13:00:00,AA,SEA,SEA,51,-18,0,0,,78,14,37,3,14,347,Not Cancelled / Unknown,SEA → SEA,1,2023,Sunday,True,Winter,Moderate Delay,True,3,Night,146,CARRIER_DELAY,352
2023-01-08 14:00:00,UA,SFO,SEA,7,63,0,0,,61,57,62,6,7,1086,Not Cancelled / Unknown,SFO → SEA,1,2023,Sunday,True,Winter,Minor Delay,False,10,Morning,193,NAS_DELAY,367
2023-01-08 15:00:00,NK,SFO,JFK,-13,67,0,0,C,85,22,41,2,67,1304,NAS,SFO → JFK,1,2023,Sunday,True,Winter,Early/On-time,False,13,Afternoon,217,CARRIER_DELAY,367
2023-01-08 16:00:00,AA,JFK,DFW,-29,1,0,0,,14,37,7,1,7,1563,Not Cancelled / Unknown,JFK → DFW,1,2023,Sunday,True,Winter,Early/On-time,False,15,Afternoon,66,WEATHER_DELAY,384
2023-01-08 17:00:00,WN,SEA,SFO,-34,13,0,0,B,5,40,29,5,86,1014,Weather,SEA → SFO,1,2023,Sunday,True,Winter,Early/On-time,False,10,Morning,165,LATE_AIRCRAFT_DELAY,352
2023-01-08 18:00:00,B6,DEN,DFW,69,-25,0,0,B,0,10,63,1,15,276,Weather,DEN → DFW,1,2023,Sunday,True,Winter,Major Delay,True,2,Night,89,NAS_DELAY,374
2023-01-08 19:00:00,AA,LAX,SFO,-7,71,0,0,B,19,14,8,5,47,220,Weather,LAX → SFO,1,2023,Sunday,True,Winter,Early/On-time,False,2,Night,93,LATE_AIRCRAFT_DELAY,380
2023-01-08 20:00:00,UA,LAX,LAX,62,-48,0,0,,35,22,56,9,33,1752,Not Cancelled / Unknown,LAX → LAX,1,2023,Sunday,True,Winter,Major Delay,True,17,Afternoon,155,NAS_DELAY,380
2023-01-08 21:00:00,NK,DEN,ATL,6,33,0,0,,1,2,58,2,85,2108,Not Cancelled / Unknown,DEN → ATL,1,2023,Sunday,True,Winter,Minor Delay,False,21,Evening,148,LATE_AIRCRAFT_DELAY,374
2023-01-08 22:00:00,UA,ORD,ORD,-15,-11,0,0,B,69,18,66,1,86,1126,Weather,ORD → ORD,1,2023,Sunday,True,Winter,Early/On-time,False,11,Morning,240,LATE_AIRCRAFT_DELAY,401
2023-01-08 23:00:00,AA,JFK,JFK,-34,-32,0,0,A,1,0,74,7,56,1930,Carrier,JFK → JFK,1,2023,Sunday,True,Winter,Early/On-time,False,19,Evening,138,NAS_DELAY,384
2023-01-09 00:00:00,NK,DFW,ATL,-11,-62,0,0,,2,23,4,3,4,2122,Not Cancelled / Unknown,DFW → ATL,1,2023,Monday,False,Winter,Early/On-time,False,21,Evening,36,WEATHER_DELAY,395
2023-01-09 01:00:00,B6,SFO,JFK,78,3,0,0,C,6,48,3,3,43,472,NAS,SFO → JFK,1,2023,Monday,False,Winter,Major Delay,True,4,Night,103,WEATHER_DELAY,367
2023-01-09 02:00:00,AA,ATL,SFO,-33,-38,0,0,,83,10,7,6,70,1024,Not Cancelled / Unknown,ATL → SFO,1,2023,Monday,False,Winter,Early/On-time,False,10,Morning,176,CARRIER_DELAY,347
2023-01-09 03:00:00,UA,LAX,DFW,110,14,0,0,B,63,29,41,7,36,415,Weather,LAX → DFW,1,2023,Monday,False,Winter,Major Delay,True,4,Night,176,CARRIER_DELAY,380
2023-01-09 04:00:00,DL,ATL,SEA,-22,82,0,0,A,40,49,34,8,89,1492,Carrier,ATL → SEA,1,2023,Monday,False,Winter,Early/On-time,False,14,Afternoon,220,LATE_AIRCRAFT_DELAY,347
2023-01-09 05:00:00,WN,DFW,LAX,48,19,0,0,B,53,10,12,9,27,1388,Weather,DFW → LAX,1,2023,Monday,False,Winter,Moderate Delay,True,13,Afternoon,111,CARRIER_DELAY,395
2023-01-09 06:00:00,UA,SEA,LAX,8,91,0,0,A,40,59,4,7,67,1868,Carrier,SEA → LAX,1,2023,Monday,False,Winter,Minor Delay,False,18,Evening,177,LATE_AIRCRAFT_DELAY,352
2023-01-09 07:00:00,NK,ATL,DEN,0,-27,0,0,B,4,38,39,3,95,1697,Weather,ATL → DEN,1,2023,Monday,False,Winter,Early/On-time,False,16,Afternoon,179,LATE_AIRCRAFT_DELAY,347
2023-01-09 08:00:00,AA,DFW,ORD,-42,-39,1,0,A,88,0,18,1,37,16,Carrier,DFW → ORD,1,2023,Monday,False,Winter,Early/On-time,False,0,Night,144,CARRIER_DELAY,395
2023-01-09 09:00:00,WN,SFO,LAX,10,-29,0,0,A,81,11,3,9,45,1533,Carrier,SFO → LAX,1,2023,Monday,False,Winter,Minor Delay,False,15,Afternoon,149,CARRIER_DELAY,367
2023-01-09 10:00:00,AA,DEN,SEA,-37,9,0,0,A,62,3,58,4,72,1462,Carrier,DEN → SEA,1,2023,Monday,False,Winter,Early/On-time,False,14,Afternoon,199,LATE_AIRCRAFT_DELAY,374
2023-01-09 11:00:00,NK,ORD,DFW,-60,120,0,0,,0,24,17,6,99,1902,Not Cancelled / Unknown,ORD → DFW,1,2023,Monday,False,Winter,Early/On-time,False,19,Evening,146,LATE_AIRCRAFT_DELAY,401
2023-01-09 12:00:00,AA,SFO,ORD,20,-54,0,0,B,24,7,23,1,25,1865,Weather,SFO → ORD,1,2023,Monday,False,Winter,Moderate Delay,True,18,Evening,80,LATE_AIRCRAFT_DELAY,367
2023-01-09 13:00:00,DL,LAX,SFO,-13,36,0,0,B,80,14,30,3,74,1736,Weather,LAX → SFO,1,2023,Monday,False,Winter,Early/On-time,False,17,Afternoon,201,CARRIER_DELAY,380
2023-01-09 14:00:00,WN,DFW,ATL,90,-15,0,0,,45,42,57,5,83,2250,Not Cancelled / Unknown,DFW → ATL,1,2023,Monday,False,Winter,Major Delay,True,22,Evening,232,LATE_AIRCRAFT_DELAY,395
2023-01-09 15:00:00,WN,ATL,SFO,60,3,1,0,C,14,29,27,7,52,471,NAS,ATL → SFO,1,2023,Monday,False,Winter,Moderate Delay,True,4,Night,129,LATE_AIRCRAFT_DELAY,347
2023-01-09 16:00:00,NK,LAX,SEA,91,-38,0,0,C,68,39,8,9,62,1698,NAS,LAX → SEA,1,2023,Monday,False,Winter,Major Delay,True,16,Afternoon,186,CARRIER_DELAY,380
2023-01-09 17:00:00,DL,ORD,SEA,-15,47,0,0,C,16,31,44,5,62,500,NAS,ORD → SEA,1,2023,Monday,False,Winter,Early/On-time,False,5,Night,158,LATE_AIRCRAFT_DELAY,401
2023-01-09 18:00:00,UA,DEN,LAX,21,10,0,0,,20,43,48,5,37,120,Not Cancelled / Unknown,DEN → LAX,1,2023,Monday,False,Winter,Moderate Delay,True,1,Night,153,NAS_DELAY,374
2023-01-09 19:00:00,AA,SEA,ORD,-102,55,0,0,,52,34,1,5,14,1775,Not Cancelled / Unknown,SEA → ORD,1,2023,Monday,False,Winter,Early/On-time,False,17,Afternoon,106,CARRIER_DELAY,352
2023-01-09 20:00:00,B6,LAX,DFW,2,19,0,0,C,54,20,5,3,98,606,NAS,LAX → DFW,1,2023,Monday,False,Winter,Minor Delay,False,6,Morning,180,LATE_AIRCRAFT_DELAY,380
2023-01-09 21:00:00,AA,SEA,SFO,19,-65,0,0,,86,30,28,2,8,349,Not Cancelled / Unknown,SEA → SFO,1,2023,Monday,False,Winter,Moderate Delay,True,3,Night,154,CARRIER_DELAY,352
2023-01-09 22:00:00,AA,DFW,DEN,21,55,0,0,C,9,35,25,0,96,819,NAS,DFW → DEN,1,2023,Monday,False,Winter,Moderate Delay,True,8,Morning,165,LATE_AIRCRAFT_DELAY,395
2023-01-09 23:00:00,UA,ORD,SFO,13,-68,0,0,B,80,26,27,1,74,783,Weather,ORD → SFO,1,2023,Monday,False,Winter,Minor Delay,False,7,Morning,208,CARRIER_DELAY,401
2023-01-10 00:00:00,AA,ATL,JFK,17,-62,0,0,,56,43,6,1,21,1846,Not Cancelled / Unknown,ATL → JFK,1,2023,Tuesday,False,Winter,Moderate Delay,True,18,Evening,127,CARRIER_DELAY,347
2023-01-10 01:00:00,DL,ORD,JFK,-107,-24,0,0,C,64,7,33,9,69,496,NAS,ORD → JFK,1,2023,Tuesday,False,Winter,Early/On-time,False,4,Night,182,LATE_AIRCRAFT_DELAY,401
2023-01-10 02:00:00,DL,ORD,DFW,26,-24,0,0,,36,58,55,6,55,391,Not Cancelled / Unknown,ORD → DFW,1,2023,Tuesday,False,Winter,Moderate Delay,True,3,Night,210,WEATHER_DELAY,401
2023-01-10 03:00:00,WN,JFK,DFW,36,67,0,0,A,6,22,9,5,36,1132,Carrier,JFK → DFW,1,2023,Tuesday,False,Winter,Moderate Delay,True,11,Morning,78,LATE_AIRCRAFT_DELAY,384
2023-01-10 04:00:00,NK,ORD,JFK,75,5,0,0,B,75,22,56,7,56,349,Weather,ORD → JFK,1,2023,Tuesday,False,Winter,Major Delay,True,3,Night,216,CARRIER_DELAY,401
2023-01-10 05:00:00,B6,ORD,DEN,31,61,0,0,,39,41,46,8,59,774,Not Cancelled / Unknown,ORD → DEN,1,2023,Tuesday,False,Winter,Moderate Delay,True,7,Morning,193,LATE_AIRCRAFT_DELAY,401
2023-01-10 06:00:00,AA,SFO,ORD,9,-10,0,0,A,49,57,26,4,84,1745,Carrier,SFO → ORD,1,2023,Tuesday,False,Winter,Minor Delay,False,17,Afternoon,220,LATE_AIRCRAFT_DELAY,367
2023-01-10 07:00:00,AA,LAX,JFK,64,24,0,0,,0,54,38,2,11,2196,Not Cancelled / Unknown,LAX → JFK,1,2023,Tuesday,False,Winter,Major Delay,True,21,Evening,105,WEATHER_DELAY,380
2023-01-10 08:00:00,UA,ATL,DFW,-91,30,0,0,,19,32,21,3,6,2303,Not Cancelled / Unknown,ATL → DFW,1,2023,Tuesday,False,Winter,Early/On-time,False,23,Evening,81,WEATHER_DELAY,347
2023-01-10 09:00:00,NK,SFO,LAX,-8,39,0,0,,30,12,18,7,65,1222,Not Cancelled / Unknown,SFO → LAX,1,2023,Tuesday,False,Winter,Early/On-time,False,12,Afternoon,132,LATE_AIRCRAFT_DELAY,367
2023-01-10 10:00:00,DL,SFO,ATL,-19,-6,0,0,C,67,38,8,2,40,1931,NAS,SFO → ATL,1,2023,Tuesday,False,Winter,Early/On-time,False,19,Evening,155,CARRIER_DELAY,367
2023-01-10 11:00:00,B6,LAX,DEN,13,-3,0,0,C,89,51,18,1,23,1466,NAS,LAX → DEN,1,2023,Tuesday,False,Winter,Minor Delay,False,14,Afternoon,182,CARRIER_DELAY,380
2023-01-10 12:00:00,WN,LAX,SEA,-83,0,0,0,,11,59,1,6,89,1872,Not Cancelled / Unknown,LAX → SEA,1,2023,Tuesday,False,Winter,Early/On-time,False,18,Evening,166,LATE_AIRCRAFT_DELAY,380
2023-01-10 13:00:00,DL,DFW,DEN,74,-54,1,0,D,21,34,60,3,24,343,Security,DFW → DEN,1,2023,Tuesday,False,Winter,Major Delay,True,3,Night,142,NAS_DELAY,395
2023-01-10 14:00:00,NK,LAX,LAX,3,8,0,0,C,0,15,58,7,61,676,NAS,LAX → LAX,1,2023,Tuesday,False,Winter,Minor Delay,False,6,Morning,141,LATE_AIRCRAFT_DELAY,380
2023-01-10 15:00:00,WN,JFK,LAX,29,-3,0,0,,0,11,69,0,83,2155,Not Cancelled / Unknown,JFK → LAX,1,2023,Tuesday,False,Winter,Moderate Delay,True,21,Evening,163,LATE_AIRCRAFT_DELAY,384
2023-01-10 16:00:00,UA,JFK,SEA,25,35,0,0,C,2,30,70,7,43,594,NAS,JFK → SEA,1,2023,Tuesday,False,Winter,Moderate Delay,True,5,Night,152,NAS_DELAY,384
2023-01-10 17:00:00,UA,SFO,SFO,71,15,0,0,,75,4,69,4,1,2072,Not Cancelled / Unknown,SFO → SFO,1,2023,Tuesday,False,Winter,Major Delay,True,20,Evening,153,CARRIER_DELAY,367
2023-01-10 18:00:00,AA,SEA,DFW,-68,65,0,0,A,20,49,32,1,41,2330,Carrier,SEA → DFW,1,2023,Tuesday,False,Winter,Early/On-time,False,23,Evening,143,WEATHER_DELAY,352
2023-01-10 19:00:00,NK,DFW,JFK,20,14,0,0,A,12,39,77,0,98,937,Carrier,DFW → JFK,1,2023,Tuesday,False,Winter,Moderate Delay,True,9,Morning,226,LATE_AIRCRAFT_DELAY,395
2023-01-10 20:00:00,B6,SEA,SFO,66,-10,0,0,B,60,43,64,5,32,1990,Weather,SEA → SFO,1,2023,Tuesday,False,Winter,Major Delay,True,19,Evening,204,NAS_DELAY,352
2023-01-10 21:00:00,WN,SEA,ORD,10,14,0,0,B,12,59,24,8,16,237,Weather,SEA → ORD,1,2023,Tuesday,False,Winter,Minor Delay,False,2,Night,119,WEATHER_DELAY,352
2023-01-10 22:00:00,DL,SFO,DEN,-27,40,0,0,D,81,24,69,8,62,839,Security,SFO → DEN,1,2023,Tuesday,False,Winter,Early/On-time,False,8,Morning,244,CARRIER_DELAY,367
2023-01-10 23:00:00,NK,DEN,SEA,-12,-58,0,0,A,32,20,27,8,21,591,Carrier,DEN → SEA,1,2023,Tuesday,False,Winter,Early/On-time,False,5,Night,108,CARRIER_DELAY,374
2023-01-11 00:00:00,NK,SFO,DEN,-2,-16,0,0,,5,2,17,3,0,1631,Not Cancelled / Unknown,SFO → DEN,1,2023,Wednesday,False,Winter,Early/On-time,False,16,Afternoon,27,NAS_DELAY,367
2023-01-11 01:00:00,UA,ATL,SFO,-17,-15,0,0,B,24,47,62,5,93,1405,Weather,ATL → SFO,1,2023,Wednesday,False,Winter,Early/On-time,False,14,Afternoon,231,LATE_AIRCRAFT_DELAY,347
2023-01-11 02:00:00,AA,ATL,LAX,8,28,0,0,B,22,9,48,9,69,2019,Weather,ATL → LAX,1,2023,Wednesday,False,Winter,Minor Delay,False,20,Evening,157,LATE_AIRCRAFT_DELAY,347
2023-01-11 03:00:00,AA,LAX,JFK,82,33,0,0,B,87,22,65,5,53,149,Weather,LAX → JFK,1,2023,Wednesday,False,Winter,Major Delay,True,1,Night,232,CARRIER_DELAY,380
2023-01-11 04:00:00,WN,LAX,DEN,-11,16,1,1,C,25,16,39,4,13,394,NAS,LAX → DEN,1,2023,Wednesday,False,Winter,Early/On-time,False,3,Night,97,NAS_DELAY,380
